nombre;url;municipio;telefonos;direccion;codigopostal;detallesObtenidos;fax;email;latitud;longitud;provincia;juez
Juzgado de lo Contencioso-Administrativo nº 10;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Contencioso-Administrativo-n--10---Barcelona?provincia=08;Barcelona;93 554 84 8393 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 97 89;contencios10.barcelona@xij.gencat.cat;41.3639112;2.1332244;Barcelona;PORTO RODRIGUEZ, NESTOR
Juzgado de lo Contencioso-Administrativo nº 11;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Contencioso-Administrativo-n--11---Barcelona?provincia=08;Barcelona;93 554 84 0093 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 97 90;contencios11.barcelona@xij.gencat.cat;41.3639112;2.1332244;Barcelona;QUELLA FORTUÑO, MERITXELL
Juzgado de lo Contencioso-Administrativo nº 12;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Contencioso-Administrativo-n--12---Barcelona?provincia=08;Barcelona;93 554 84 0493 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 97 91;contencios12.barcelona@xij.gencat.cat;41.3639112;2.1332244;Barcelona;URBON REIG, IRENE
Juzgado de lo Contencioso-Administrativo nº 13;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Contencioso-Administrativo-n--13---Barcelona?provincia=08;Barcelona;93 554 84 0993 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 97 92;contencios13.barcelona@xij.gencat.cat;41.3639112;2.1332244;Barcelona;JIMENEZ RODRIGUEZ, NATALIA
Juzgado de lo Contencioso-Administrativo nº 14;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Contencioso-Administrativo-n--14---Barcelona?provincia=08;Barcelona;93 554 84 1393 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 97 93;contencios14.barcelona@xij.gencat.cat;41.3639112;2.1332244;Barcelona;COLORADO SORIANO, ROCIO
Juzgado de lo Contencioso-Administrativo nº 15;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Contencioso-Administrativo-n--15---Barcelona?provincia=08;Barcelona;93 554 84 1793 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 97 94;contencios15.barcelona@xij.gencat.cat;41.3639112;2.1332244;Barcelona;OFICIAL MOLINA, FRANCISCO JAVIER
Juzgado de lo Contencioso-Administrativo nº 16;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Contencioso-Administrativo-n--16---Barcelona?provincia=08;Barcelona;93 554 84 2193 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 97 95;contencios16.barcelona@xij.gencat.cat;41.3639112;2.1332244;Barcelona;ALCON RAMIREZ, BASILIO JOSE
Juzgado de lo Contencioso-Administrativo nº 17;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Contencioso-Administrativo-n--17---Barcelona?provincia=08;Barcelona;93 554 84 2593 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 97 96;contencios17.barcelona@xij.gencat.cat;41.3639112;2.1332244;Barcelona;GOMEZ FORKER, JUAN MANUEL
Juzgado de lo Mercantil nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--1---Barcelona?provincia=08;Barcelona;93 554 94 6193 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. C);08075;True;93 554 95 61;mercantil1.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;RIOS LOPEZ, YOLANDA
Juzgado de lo Mercantil nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--2---Barcelona?provincia=08;Barcelona;93 554 94 6293 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. C);08075;True;93 554 95 62;mercantil2.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;LOBATO LAVIN, ALVARO
Juzgado de lo Mercantil nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--3---Barcelona?provincia=08;Barcelona;93 554 94 6393 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. C);08075;True;93 554 95 63;mercantil3.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;PELLICER ORTIZ, BERTA
Juzgado de lo Mercantil nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--4---Barcelona?provincia=08;Barcelona;93 554 94 6493 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. C);08075;True;93 554 95 64;mercantil4.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;MERINO REBOLLO, ALFONSO
Juzgado de lo Mercantil nº 5;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--5---Barcelona?provincia=08;Barcelona;93 554 94 6593 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. C);08075;True;93 554 95 65;mercantil5.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;MOLINA LOPEZ, FLORENCIO
Juzgado de lo Mercantil nº 6;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--6---Barcelona?provincia=08;Barcelona;93 554 94 6693 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. C);08075;True;93 554 95 66;mercantil6.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;SUAREZ VAZQUEZ, CESAR AMABILIO
Juzgado de lo Mercantil nº 7;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--7---Barcelona?provincia=08;Barcelona;93 554 94 6793 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. C);08075;True;93 554 95 67;mercantil7.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;GARCIA OREJUDO, RAUL NICOLAS
Juzgado de lo Mercantil nº 8;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--8---Barcelona?provincia=08;Barcelona;93 554 94 6893 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. C);08075;True;93 554 95 68;mercantil8.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;PALMERO MALDONADO, RAQUEL
Juzgado de lo Mercantil nº 9;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--9---Barcelona?provincia=08;Barcelona;93 554 97 4993 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. C);08075;True;93 554 97 59;mercantil9.barcelona@xij.gencat.cat;41.3639112;2.1332244;Barcelona;MORERA RANSANZ, MONTSERRAT
Juzgado de lo Mercantil nº 10;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--10---Barcelona?provincia=08;Barcelona;93 554 97 6093 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. C);08075;True;93 554 97 70;mercantil10.barcelona@xij.gencat.cat;41.3639112;2.1332244;Barcelona;FERNANDEZ DE SENESPLEDA, IGNACIO
Juzgado de lo Mercantil nº 11;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--11---Barcelona?provincia=08;Barcelona;93 856 79 5993 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. C);08075;True;93 884 49 45;mercantil11.barcelona@xij.gencat.cat;41.3643917;2.1336959;Barcelona;RAMOS DE LA PEÑA, JAVIER
Juzgado de lo Mercantil nº 12;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Mercantil-n--12---Barcelona?provincia=08;Barcelona;93 000 23 1193 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. C);08075;True;93 884 49 55;mercantil12.barcelona@xij.gencat.cat;0.0;0.0;Barcelona;LOPEZ MONTAÑEZ, MARIA ISABEL
Juzgado de Violencia sobre la Mujer nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Violencia-sobre-la-Mujer-n--1---Barcelona?provincia=08;Barcelona;93 554 86 4393 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 87 43;vido1.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;PASCUAL ALFARO, CARLOS
Juzgado de Violencia sobre la Mujer nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Violencia-sobre-la-Mujer-n--2---Barcelona?provincia=08;Barcelona;93 554 86 4493 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 87 44;vido2.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;SERRANO GUZMAN, CRISTINA
Juzgado de Violencia sobre la Mujer nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Violencia-sobre-la-Mujer-n--3---Barcelona?provincia=08;Barcelona;93 554 86 4593 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 87 45;vido3.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;SAGRADO PESSAGNO, GABRIELA PAULA
Juzgado de Violencia sobre la Mujer nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Violencia-sobre-la-Mujer-n--4---Barcelona?provincia=08;Barcelona;93 554 86 4693 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 87 46;vido4.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;PEREZ PUERTO, ALFONSO
Juzgado de Violencia sobre la Mujer nº 5;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Violencia-sobre-la-Mujer-n--5---Barcelona?provincia=08;Barcelona;93 554 86 4793 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 87 47;vido5.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;VILLELLAS SANCHO, MARIA BEGOÑA
Juzgado de lo Penal nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--1---Barcelona?provincia=08;Barcelona;93 554 98 0193 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 01;penal1.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;HERRERA PINACHO, SILVIA
Juzgado de lo Penal nº 2;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--2---Barcelona?provincia=08;Barcelona;93 554 98 0293 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 02;penal2.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;HERNANDEZ SEPULVEDA, MARIA CARMEN
Juzgado de lo Penal nº 3;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--3---Barcelona?provincia=08;Barcelona;93 554 98 0393 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 03;penal3.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;RUANO CAMPS, TERESA
Juzgado de lo Penal nº 4;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--4---Barcelona?provincia=08;Barcelona;93 554 98 0493 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 04;penal4.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;CALLS GINESTA, FRANCISCO
Juzgado de lo Penal nº 5;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--5---Barcelona?provincia=08;Barcelona;93 554 98 0593 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 05;penal5.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;ESLAVA MASCARAQUE, MARIA
Juzgado de lo Penal nº 6;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--6---Barcelona?provincia=08;Barcelona;93 554 98 0693 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 06;penal6.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;MARCELO MARTIN, DIANA
Juzgado de lo Penal nº 7;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--7---Barcelona?provincia=08;Barcelona;93 554 98 0793 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 07;penal7.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;CALVO RESEL, MARIA DEL PILAR
Juzgado de lo Penal nº 8;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--8---Barcelona?provincia=08;Barcelona;93 554 98 0893 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 08;penal8.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;RILLO PERALTA, ELENA
Juzgado de lo Penal nº 9;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--9---Barcelona?provincia=08;Barcelona;93 554 98 0993 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 09;penal9.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;FERNANDEZ CASTRO, MARIA DE LA ENCINA
Juzgado de lo Penal nº 10;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--10---Barcelona?provincia=08;Barcelona;93 554 98 1093 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 10;penal10.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;TURIELLA GOMEZ, TATIANA
Juzgado de lo Penal nº 11;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--11---Barcelona?provincia=08;Barcelona;93 554 98 1193 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 11;penal11.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;MURIO GONZALEZ, MARIA DEL CARMEN
Juzgado de lo Penal nº 12;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--12---Barcelona?provincia=08;Barcelona;93 554 86 0093 554 98 12;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 12;penal12.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;SOLANA TALAVERA, MARIA JESUS
Juzgado de lo Penal nº 13;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--13---Barcelona?provincia=08;Barcelona;93 554 98 1393 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 13;penal13.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;COLOMA CHICOT, JOSE ALBERTO
Juzgado de lo Penal nº 14;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--14---Barcelona?provincia=08;Barcelona;93 554 98 1493 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 14;penal14.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;GARCIA MENDAZA, JAUME
Juzgado de lo Penal nº 15;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--15---Barcelona?provincia=08;Barcelona;93 554 98 1593 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 15;penal15.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;SESEÑA SANTOS, FRANCISCO
Juzgado de lo Penal nº 16;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--16---Barcelona?provincia=08;Barcelona;93 554 98 1693 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 16;penal16.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;GUTIERREZ MUÑOZ, SONIA MONSERRATE
Juzgado de lo Penal nº 17;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--17---Barcelona?provincia=08;Barcelona;93 554 98 1793 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 17;penal17.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;CUATRECASAS MONFORTE, CARLOTA
Juzgado de lo Penal nº 18;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--18---Barcelona?provincia=08;Barcelona;93 554 98 1893 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 18;penal18.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;BENAVIDES COSTA, EMMA
Juzgado de lo Penal nº 19;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--19---Barcelona?provincia=08;Barcelona;93 554 98 1993 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 19;penal19.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;ROIG TEJEDOR, SALVADOR
Juzgado de lo Penal nº 20;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--20---Barcelona?provincia=08;Barcelona;93 554 98 2093 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 20;penal20.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;FERNANDEZ PEREZ, MARIA MERCE
Juzgado de lo Penal nº 21;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--21---Barcelona?provincia=08;Barcelona;93 554 98 2193 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 21;penal21.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;
Juzgado de lo Penal nº 22;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--22---Barcelona?provincia=08;Barcelona;93 554 98 2293 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 22;penal22.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;SALAS DARROCHA, JOSEP TOMAS
Juzgado de lo Penal nº 23;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--23---Barcelona?provincia=08;Barcelona;93 554 98 2393 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 23;penal23.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;IGLESIAS MEJUTO, JESUS
Juzgado de lo Penal nº 24;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--24---Barcelona?provincia=08;Barcelona;93 554 98 2493 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 24;penal24.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;NIÑO JESUS GARCIA, JOSEFINA DEL
Juzgado de lo Penal nº 25;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--25---Barcelona?provincia=08;Barcelona;93 554 98 2593 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 99 25;penal25.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;MAUREL SANTASUSANA, MARIA LLUISA
Juzgado de lo Penal nº 26;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--26---Barcelona?provincia=08;Barcelona;93 554 98 6893 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 98 78;penal26.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;FAURA ARANDA, BEATRIZ
Juzgado de lo Penal nº 27;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--27---Barcelona?provincia=08;Barcelona;93 554 98 6993 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 98 75;penal27.barcelona@xij.gencat.cat;41.387917;2.1699188;Barcelona;BENLLOCH PETIT, GUILLERMO
Juzgado de lo Penal nº 28;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--28---Barcelona?provincia=08;Barcelona;93 554 97 4893 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 554 97 58;penal28.barcelona@xij.gencat.cat;41.36391;2.1332245;Barcelona;YAÑEZ VELASCO, RICARDO
Juzgado de lo Penal nº 29;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-lo-Penal-n--29---Barcelona?provincia=08;Barcelona;93 511 16 09;Gran Via de les Corts Catalanes, 111 (Edif. P);08075;True;93 884 50 00;penal29.barcelona@xij.gencat.cat;41.364647;2.1330807;Barcelona;SANCHEZ MORAN, YESICA
Juzgado de Vigilancia Penitenciaria nº 1;https://www.poderjudicial.es/cgpj/es/Servicios/Directorio/Directorio-de-Organos-Judiciales/Juzgado-de-Vigilancia-Penitenciaria-n--1---Barcelona?provincia=08;Barcelona;93 554 86 3893 554 86 00;Gran Via de les Corts Catalanes, 111 (Edif. I);08075;True;93 554 87 38;vigilancia.penitenciaria1.barcelona@xij.gencat.cat;41.387917;2.1699187;Barcelona;MONCADA ARIZA, JESUS IGNACIO
